"fkl010h0_ANT","fkl010h0_BAS","fkl010h0_DAV","fkl010h0_DOL","fkl010h0_GVE","fkl010h0_INT","fkl010h0_LUG","fkl010h0_SIO","fkl010h0_STG","fkl010h0_ZER","fkl010h3_ANT","fkl010h3_BAS","fkl010h3_DAV","fkl010h3_DOL","fkl010h3_GVE","fkl010h3_INT","fkl010h3_LUG","fkl010h3_SIO","fkl010h3_STG","fkl010h3_ZER","gre000h0_ANT","gre000h0_BAS","gre000h0_DAV","gre000h0_DOL","gre000h0_GVE","gre000h0_INT","gre000h0_LUG","gre000h0_SIO","gre000h0_STG","gre000h0_ZER","pp0qffh0_BAS","pp0qffh0_GVE","pp0qffh0_INT","pp0qffh0_LUG","pp0qffh0_SIO","prestah0_ANT","prestah0_BAS","prestah0_DAV","prestah0_DOL","prestah0_GVE","prestah0_INT","prestah0_LUG","prestah0_SIO","prestah0_STG","prestah0_ZER","rre150h0_ANT","rre150h0_BAS","rre150h0_DAV","rre150h0_DOL","rre150h0_GVE","rre150h0_INT","rre150h0_LUG","rre150h0_SIO","rre150h0_STG","rre150h0_ZER","sre000h0_ANT","sre000h0_BAS","sre000h0_DAV","sre000h0_DOL","sre000h0_GVE","sre000h0_INT","sre000h0_LUG","sre000h0_SIO","sre000h0_STG","sre000h0_ZER","tre200h0_ANT","tre200h0_BAS","tre200h0_DAV","tre200h0_DOL","tre200h0_GVE","tre200h0_INT","tre200h0_LUG","tre200h0_SIO","tre200h0_STG","tre200h0_ZER","ure200h0_ANT","ure200h0_BAS","ure200h0_DAV","ure200h0_DOL","ure200h0_GVE","ure200h0_INT","ure200h0_LUG","ure200h0_SIO","ure200h0_STG","ure200h0_ZER","tre200h0","tre200h0_lag24h","target_tre200h0_plus12h","target_tre200h0_plus24h","target_tre200h0_plus48h","hour","season"
3.7,2.1,2,4.6,2.9,3.1,0.8,1.5,3.1,1.1,9.8,5.3,4.3,10,5.4,5.6,3,3.2,6.3,3.3,63,25,153,29,88,35,144,39,36,111,1008.5,1010.1,1008.3,1002.1,1008.7,841.9,969.9,824.5,819,959.8,939.1,966.2,950.4,914.9,820.6,0.1,0,0,0.1,0,0,0,0,0.5,0,0,0,1,0,0,0,34,0,0,0,-4.6,2.9,-5.4,-7,1.8,2,7,1.4,-1,-5.1,83.2,79.2,77.8,97.9,88.3,81.6,36.5,90.2,92.9,84.2,0.9,2.8,0.1,-0.2,-3.7,8,"Autumn"
4.1,2,4.2,3.8,1.3,1,1.8,3.1,0.7,0.7,11.9,4.7,6.2,5.6,3.3,3,7.6,7.8,1.5,2.4,282,352,240,247,225,154,411,387,187,419,1017.9,1017.4,1017.6,1010.2,1015.5,857.7,980.8,840.9,834.2,969.6,950.7,975.8,960.1,928.5,836,0,0,0,0,0,0,0,0,0,0,2,21,10,6,8,0,59,60,2,59,9.3,16.9,9.2,6.6,17.1,14.8,21.4,17.9,13.4,9.6,90.9,67.3,87.5,96.8,61.8,92.8,56.6,70.3,83.4,84.4,15.4,16.3,14.2,14.8,15.1,7,"Summer"
0.6,2.2,0.5,14.6,3.9,1.6,0.7,0.7,1.1,1,1.6,5.4,0.9,17.6,5.9,2.7,1.5,1.3,3.1,1.5,0,0,0,0,1,4,0,0,0,3,1040.1,1037.2,1037.7,1032.8,1037.1,868.7,1000,850.9,841.5,985.8,966,995.6,977.1,943.9,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.3,1,-3.3,-2.9,2.1,0.4,5.2,1.5,-3,-2.9,74.3,85.4,72.9,70.4,85.7,91.5,83.3,85,100,63.7,0,-0.9,-1.1,-0.8,-0.8,21,"Winter"
0.8,1,1,2.8,0.8,0.6,0.6,0.9,0.4,1,1.7,3.5,2,4.2,1.4,1.7,1.8,2.2,1,1.5,129,130,87,135,85,119,80,137,159,28,1014.2,1014.6,1015.7,1016,1016.3,862.1,977.8,845.9,837.6,967.7,950,981.8,961.3,927.9,841.5,0,0,0,0,0,0,0,0,0,0,32,56,8,60,36,48,0,60,60,0,11.1,21,13.9,20.5,21.6,19.7,24.9,20.5,22.5,14.5,91.5,81.7,69.4,56.3,82,76.3,81.6,69.9,66.1,63.1,20.6,18.8,23.3,18.7,18.5,6,"Summer"
3.3,1.7,3.1,4.9,1,0.9,0.7,2,1,2.3,7.6,5.2,4.4,7.3,3.1,2.3,2.3,4.3,3.9,4.2,252,215,208,164,224,318,491,231,112,268,1016,1016.2,1015.9,1012.2,1015.6,858,979.3,841.4,834.6,968.8,950,977.6,960.3,928,837.1,0,0,0,0,0,0,0,0,0.5,0,1,7,5,0,4,17,60,9,0,2,12.3,19.8,11.8,9.6,19,17.9,20.1,18.6,15.6,11.3,88,77.1,89,100,83.4,85.4,77.1,82.9,90.7,94.6,17.6,19.8,17.8,17.9,18.8,8,"Summer"
0.4,1.3,0.4,8.5,1,2,1.9,0.8,0,1,1.1,2.4,1.3,9.5,2.9,3.4,2.8,1.8,0,1.6,0,0,0,0,1,4,0,0,0,3,1037.3,1038.3,1038.8,1035.1,1040.5,868.7,996.4,851.2,843.1,986.2,965.8,997.2,978.4,941.5,847.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.2,-5,-4.7,3,-0.8,-4.4,0.4,-7,-6,-3.3,82.1,95,50.7,12.2,99.7,86.2,68.7,84.4,95.4,34.6,-4.4,-4,-3.8,-5.9,-4.6,6,"Winter"
5.1,2.3,7.4,3.7,3.6,4.4,2.6,6.6,1.9,6.6,8.9,7.2,10.2,7.3,7.2,9.1,5,10.5,5,9.8,976,921,783,1005,943,901,510,935,838,961,1012.9,1012.1,1011.9,1011.5,1010.2,856.4,976.9,839.8,834.5,966.2,947.3,977.7,956.6,926,835.7,0,0,0,0,0,0,0,0,0,0,60,60,41,60,60,60,26,60,54,60,18.7,24.1,19.7,15.9,27,23.2,26.6,26,19.9,20.8,62.6,46.9,58.1,67.2,36.6,53.6,64.5,45.2,66.2,42.7,23.4,21.6,16.2,27.3,22.8,13,"Summer"
6.7,0.7,0.2,12.1,3.4,3.1,0.7,0.5,1.1,1.3,18.3,1.8,0.8,15,9.3,5,2.2,1.6,2.5,2.1,1,0,0,0,0,1,0,0,0,3,1037.1,1034.3,1035.5,1038.2,1035.1,865.9,996.5,848.8,837.5,982.7,963,1000.3,974.1,941.1,842.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.5,-3,-12.9,-7.2,0,-3,1.7,-3.8,-4.5,-8.7,76.2,86.7,74.4,58.7,71.4,74.3,67.1,74.1,94.4,52.1,-2.9,-1.2,-1.5,-5.9,-4.1,1,"Winter"
6.4,2.6,3.7,1.7,1.7,1.6,0.9,1.5,0.4,2.2,9.6,6.2,5.5,4.2,2.8,3.9,2.4,3.5,1.3,3.6,125,106,107,168,40,72,113,32,61,83,1019.8,1020.2,1021.1,1021.3,1019.1,856.6,981,839.7,831.5,970.2,951,985.1,961.4,928,834.8,0,0,0,0,0,0,0,0,0,0,56,32,45,60,0,14,55,4,0,26,6.2,4.7,3.4,4.5,4.9,2.5,9.6,7.4,0.2,4.7,37.1,78.3,42.4,64.7,87.5,99.6,59.8,54.7,99.9,34.7,1.7,1.7,-0.9,0.9,0.4,15,"Autumn"
5.4,1.2,4.3,4.3,3.3,2.5,1.4,4.5,1.2,0.7,9.9,2.8,7,6.7,5,4.7,3.4,7.3,2.9,2.3,347,402,301,444,408,369,378,317,378,80,1012.4,1012.2,1012,1013.5,1010.6,861.6,977.7,845.5,838.7,967.2,949.5,980.2,958.3,929.2,840.7,0,0,0,0,0,0,0,0,0,0,34,60,36,60,60,60,60,37,60,0,24.1,34.9,23.7,21.2,34.1,32.6,31.3,33.3,29.6,22.9,47.1,22,46.3,46.5,23.4,29,46,33.8,34.6,40.9,32.3,29.4,19.5,34.3,30,16,"Summer"
6.6,3,1.5,18,5.3,2.2,0.9,1.2,0.8,0.4,9.9,8.2,4,26.3,9.6,6.6,1.9,2.6,1.8,1.7,0,0,0,0,0,4,0,0,0,3,999.1,1000.8,1000.5,1006,1003.6,841,961.3,824,813.4,951.9,932.2,969.7,946.2,908.9,819.8,0,0,0,1,0.1,0,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,6.5,-0.9,-1.6,6,3.7,5.1,4.8,2.7,-2.6,65.6,77.8,75.9,98.7,88,74.7,96.1,82.3,67.5,75.3,3.1,3.6,2.9,2.8,4.4,18,"Winter"
3.1,1.4,2.5,2.2,3.7,3.1,2,4.2,2.8,6.4,5.5,4.3,8.4,4.1,6,8,4.7,7.8,6,11.2,854,899,190,359,531,531,768,972,914,431,1011.2,1010.8,1011,1012.7,1008.3,856,975.7,840.3,832.7,964.7,946.4,978.6,955.1,925.3,834.8,0,0,2.3,0.4,0,0,0,0,0,0,44,60,2,8,20,20,51,60,60,10,17.8,27.1,12.6,13.1,25,23.2,24,27.3,22.5,16.4,48,33.5,62.4,81.8,41.2,45.1,53.7,34.4,40.7,43.1,24.8,24.6,14.2,26.1,23.2,13,"Summer"
4.4,1.7,4.4,6,1.7,3.1,1.6,3.8,1.4,1.9,8.5,3.7,5.3,7.7,2.9,5.5,4.1,6.9,2.5,3.2,0,0,0,0,0,1,0,0,0,1,1015.9,1014.5,1013.8,1007.1,1012.6,847.3,976.6,829.5,822.5,964.1,944,971.1,954.3,921.2,825.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.9,0.1,-5.8,-8.5,1.2,1.4,7.7,2.7,-1.5,-5,97.8,91.9,95.3,100,89.5,85,72.6,73.6,90,93.2,0.6,-0.9,-0.9,-0.9,-0.4,18,"Winter"
2.6,2,3.7,10.6,9.1,1.3,2.4,2.9,2,3.4,5.4,4.9,7.3,15.5,15.4,3.4,4,6.9,4.4,5.9,1119,784,862,849,793,772,799,799,602,875,1027.6,1025.6,1026.4,1020,1023.9,859.7,989,841.7,833.7,975.6,956.9,983.9,966,934.1,835.6,0,0,0,0,0,0,0,0,0,0,55,58,33,60,60,60,60,60,37,60,-2.2,8.3,-3.5,-2.3,7.7,6.1,10.5,7.6,3,0.3,53,39.1,46,49.4,36.4,40.4,26.9,34,49.8,33.6,6.3,4.9,3,6.8,9.3,10,"Spring"
5.4,1.8,0.9,11.9,2.5,4.3,0.5,7.1,2,0.6,10.8,4.9,1.9,16.7,5.5,8.8,2,10.7,3.5,2.1,0,0,0,0,0,4,0,0,0,3,1012.4,1015,1010.1,1016.1,1011.2,852.8,975,836.4,828,965.9,943.8,980.3,954.8,921.7,830.9,0,0,0,3.3,1.7,0,0.3,0.6,0,0.4,0,0,0,0,0,0,0,0,0,0,7.5,12.6,8.1,1.9,9.7,15.1,11.4,12.1,9.6,6.3,74.4,83.2,69.2,95.4,94.3,60.1,90.6,81.9,79,91.2,12.6,8.8,8,9.9,10,17,"Autumn"
5.6,0.3,1.7,6.4,2,0.7,0.4,0.6,0.3,0.9,11,0.5,3.3,13.6,5.2,1.8,1.1,1,1,1.7,0,0,0,0,0,4,0,0,0,3,1017.5,1017.3,1016.9,1020.5,1017,852.3,978.4,835,825.5,966.9,946.8,983.6,958.3,924.3,830.6,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.8,-1,-4.5,2.4,0.7,4.2,2.2,-0.3,-2.7,63.6,91.9,83.9,94.8,74.9,99.8,94.4,74.7,94.6,61.3,2.6,1.4,1.9,3.2,2,18,"Winter"
1.1,1.6,0.7,5.3,1.4,0.9,0.6,0.4,1.4,1.1,3.4,2.6,1.3,6,2.6,2,2.2,1.2,2.1,2.3,0,0,0,0,0,2,0,0,0,2,1019.2,1018.2,1019.7,1017.5,1019.5,863.5,982.3,847,839.6,970.7,953.2,983,963.7,931.3,842.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,18.4,11.6,14.8,18.7,16.9,22.1,16.8,18.3,13.2,93.6,81.4,85.3,46.9,80.3,84.4,74.6,75.6,69.1,57.4,18,13.5,22.8,18.6,21.6,22,"Summer"
5.4,3.2,2.3,10.2,4,1.3,0.6,2.1,1.4,1,10.1,6.5,5,16,7.2,3.5,1.5,3.8,4.1,2.9,592,522,573,515,490,542,503,540,568,573,1015.7,1018.1,1018,1024.6,1019.9,860.5,978.7,843.4,834.3,970.2,950.7,988.4,963.7,927.9,838.7,0,0,0,0,0,0,0,0,0,0,60,58,59,60,60,60,60,60,60,60,10.3,17.1,10.1,8.4,16.6,12.9,11,14.9,16.4,9.7,50.6,59.3,41.9,61.7,51.8,69.2,86.9,50.8,48.8,40.8,14.3,11.1,14.6,15.3,14.8,9,"Spring"
1.1,0,0.7,4.5,0.6,0.7,0.4,1.1,1,0.7,2.4,1.5,1.1,5.4,1.3,1.5,1.3,2.3,2.1,1.8,0,0,0,0,0,1,0,0,0,3,1025.1,1025.5,1026.2,1026.9,1025.3,866.6,987.4,850.1,841.9,976.8,958.3,991.4,968.9,935.8,845.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,14.4,6.1,10.6,13.5,12.8,16.9,15.9,14.5,8.4,93.5,89.5,83.5,43.5,80.5,93.8,80.3,69,68.5,65.8,11.6,10.9,17.4,13.3,10.4,21,"Autumn"
2.9,4.2,1.3,20.6,4.7,3,1.1,1.3,10.4,2.4,6.9,10.5,3.5,31.5,13.9,9.7,3.5,3.2,24.9,7.7,0,0,0,0,0,0,0,0,0,1,1004,1008,1005.1,1004.3,1004.9,841.9,966,824.8,819.5,959.4,937.3,967.9,947.8,912.3,820.2,4,0.2,1.1,2.8,0.7,1,0,0.5,0.6,0,0,0,0,0,0,0,0,0,0,0,0.1,6,-1.3,-1.1,9,7.1,3.7,6.3,3.8,0,94.5,86.3,95.3,100,78.3,80.8,78.8,91.2,81.5,91.5,5.4,5,2.6,2.5,6.8,21,"Winter"
0.4,1.1,1.8,6,0.7,0.8,0.9,1.2,1.5,0.8,0.9,3,4.4,7.6,1.2,1.8,1.5,2.2,2.9,1.5,104,144,83,109,90,61,85,83,70,54,1019.8,1019.9,1020.5,1018.3,1020.5,861.7,982.6,844.9,837.3,971.8,953.4,983.2,964.4,931.1,840.8,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10.7,15.8,10,9.2,15.6,14.7,18,15.8,15.2,10.4,93.6,93.4,92.8,100,86.8,96.9,77.1,91.5,82.2,75.4,15.1,16.5,18,13,13.7,7,"Autumn"
6.8,0.5,2.7,10.4,1.1,1.2,0.7,1.2,10,0.9,11.1,1.9,5.4,12.7,2.4,3.3,1.7,3,21.9,3,0,0,0,0,0,5,0,0,0,3,1015.9,1014.4,1014.8,1022.9,1016.6,859,977.5,842.6,828.8,964.7,946.2,986.8,959.7,924.4,836.8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,6.6,4.6,7.1,5.9,6.7,10.8,10.5,15.8,3,84.5,100,72.8,56.2,94.4,86.3,98.4,63.9,33.1,90,3.9,4.8,6.6,5.2,5,22,"Autumn"
5.2,2.2,0.7,5.6,0.8,0.7,2.8,2.9,1,0.9,9.6,4.3,1.3,6.7,1.8,2.1,5.3,4.6,2.4,2.5,0,0,0,0,1,4,0,0,0,3,1011.3,1010.7,1011.9,1017,1012.3,851.9,973.3,835.3,825.6,962.1,943.2,980.7,954.7,921.4,830.3,0,0,0,0,0,0,0.4,0,0.1,0,0,0,0,0,0,0,0,0,0,0,5,8,0.8,4.3,10.1,5.3,8,6.5,4.9,2,66.6,87.8,88.9,97.5,88.5,100,95.5,89.4,100,73.8,7.6,7.3,8.4,6.4,3.5,1,"Autumn"
1.6,2.5,1.5,6.4,2.6,1.6,1.6,1.2,2.4,0.2,3.3,4.3,3.3,9.1,6.1,7,3.3,2.8,6.4,0.8,0,0,0,0,0,0,0,0,0,1,1012.4,1013.6,1012.9,1012.1,1012.7,856.4,975.8,840.6,833.2,966.3,947.1,977.3,957.9,925.1,836.1,0,0,0,1.5,0,0.2,0,0.2,0.1,0.2,0,0,0,0,0,0,0,0,0,0,11.7,18.7,11.3,10.9,19.3,17.4,19.1,20.1,16.1,12.1,92.1,89.9,92.2,100,81.7,90.7,92,83.9,78,94.9,17,20.5,17.6,17.8,18,20,"Summer"
5.3,5.2,2.7,11,2.1,3.7,1.1,3.2,8.5,1.4,14.3,10.3,5.2,13.6,3.9,9.2,2,6.8,19.2,6.3,7,0,0,0,0,3,0,0,0,1,1024.9,1029.3,1026.1,1023.4,1027.3,862.4,987.5,846.7,842.5,980.5,958.8,987.3,970.8,932.8,843.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8,16.3,5.2,3.8,14.4,15.6,11.5,15.5,14.6,10.6,37.2,45.2,71.2,62.1,39.9,49.3,57.4,37.6,42.5,38.3,14.8,9.3,9.2,13.8,6.8,19,"Winter"
1,1.2,0.7,7.9,0.7,0.6,1.5,0.4,1.1,1.1,3.3,2.6,1.2,9.6,1.4,1.8,3.8,0.9,2.8,1.6,0,0,0,0,0,2,0,0,0,2,1024.4,1023,1023.9,1022.2,1023.5,867.2,986.9,850.9,842.7,974.9,957.1,987.6,967.4,935.6,846.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15.5,9.9,15.5,16.4,17.1,23,16.5,16.7,13.4,93.5,63.8,68.6,44.9,67.2,75.8,75.1,78.4,56.1,56.5,13.4,14.9,32,14.2,20.7,3,"Summer"
1.3,2.3,1.4,1.9,2.6,1.2,1.2,0.5,0.5,0.7,3.2,4.8,3.1,3.8,5.2,2.2,3.1,1.2,1.1,1.5,0,0,0,0,0,1,0,0,0,1,1025.5,1023.8,1024.5,1024.8,1023.5,856.6,986,839.3,830.8,973,953.2,987.6,963.9,930.8,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.7,1.8,-8,-3.3,1.7,-1.2,3.2,-0.2,-3.2,-5.1,72.6,44.5,62.2,55,59.3,81.2,55.8,79.7,75.3,38.7,-1.4,-2.4,6.3,-1.7,-2.4,2,"Spring"
0.7,1.1,0.3,4.7,0.5,0.5,1.1,1,3.3,0.6,1.6,2.7,0.9,6.1,1.3,1.6,2.2,2.8,6,2.1,0,0,0,0,0,4,0,0,0,3,1019.1,1019.6,1020.1,1016.9,1019.9,858.6,981.3,841.6,834,970.3,951.9,981.1,962.7,928.8,837.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,11.7,2.6,5.2,8.3,9.7,11.6,9.9,10.1,5.1,87.6,87,86.1,81.9,89.2,96.8,84.9,74.8,73.4,74.4,11,9.5,20,8.9,10.9,2,"Spring"
0.9,1.9,4.3,8.8,0.7,3.7,2,1.4,3.5,0.9,3.4,4,6.6,10.5,1.5,6.3,4.5,4,8.2,2.6,0,0,0,0,0,2,0,0,0,2,1019.6,1021.3,1020.4,1017.7,1020.5,855.8,981.1,838.4,831.5,971.4,951.4,981.5,962.7,928,834.9,0.6,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0.4,7.2,0.6,-1.7,5.8,6.6,8.4,7.4,4.5,-0.2,97.2,77.8,87,100,92.1,94.7,85.4,78.1,90.8,93.5,5.4,6.8,-0.7,4.5,6.6,18,"Autumn"
6.5,2.4,3.5,3.1,3.6,3.3,2.3,5.3,3.1,2.8,10.2,6.7,7,7.3,7.3,6.6,4.8,8.1,5.9,5.2,1003,917,1046,549,929,954,953,986,936,555,1014.5,1011.6,1011.2,1011.9,1009.3,856.5,978.3,839.9,833.3,965.5,946.8,977.8,955.8,926.6,835,0,0,0,0,0,0,0,0,0,0,60,60,60,19,60,60,60,60,60,17,17.2,22.7,17.9,15.2,25.3,24.1,24.6,26.5,21,17,52.5,49.2,38.4,63.9,40.3,45.1,53,38.3,47.8,43.4,24.6,23.4,14.1,22.9,22.9,12,"Summer"
3.1,2.7,1.4,8.6,3,3.8,2,7.6,3.4,0.6,11.5,9.3,4.3,11.4,5.7,11.6,4.2,11,11.2,1.5,0,0,0,0,0,3,0,0,0,3,1009.6,1012.2,1009.3,1004.5,1009.6,848.1,971.9,831.4,823.9,963,941.8,969.6,952.8,919.1,827,0,0,0.1,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,9.7,0.4,-1,7.3,9.8,15.1,9.1,6.4,0.8,78.9,68.2,86.6,100,79.3,57.1,34.2,60.3,72.5,80.3,7.5,7.4,5.2,7,4,19,"Spring"
2.6,0.5,5.1,1.8,2.1,1,1.5,1.7,1.8,1.2,5.2,1.3,7.1,5.1,4.1,2.7,4,3.3,3.7,3.1,273,109,304,102,222,158,177,305,431,212,1022.6,1021.8,1022.1,1020.5,1021.4,859.2,984.4,841.8,834.5,972.8,953.9,984.7,964.2,930.8,837.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,59,0,5.4,9.5,6.1,2.3,11.3,10.1,12.7,10.4,9.9,5.7,83.2,88.7,62.7,99,78.7,84.5,79,81.4,71.9,66.7,9.2,12.5,8.3,10.4,8.6,12,"Autumn"
0.6,1.6,0.2,18.1,2.4,1.1,1,0.8,0.1,1.1,2.1,2.3,0.8,20.2,4.7,2.3,1.7,1.8,0.3,1.9,0,0,0,0,0,1,0,0,0,3,1032.9,1030.2,1031,1026.4,1030.6,862.2,992,844.9,834.3,978.6,958.8,989.1,970.1,936.1,839.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.8,-6.6,-9.6,-3,-0.7,-3.2,3.2,-2.8,-4.2,-5.4,91.9,92.3,73.9,57.6,83.1,95.8,76.1,86.7,99.8,60.1,-3.2,-3,-4.1,-3.4,0,21,"Winter"
5.5,1.3,1.3,6.2,0.6,0.9,0.7,1.9,0.5,1.1,9.6,3.1,3,8.4,1.9,1.9,1.7,3.4,1.3,2,171,155,298,290,263,64,17,300,307,238,1010.9,1011,1011.7,1014.5,1012.1,850.4,972.7,833.2,824.4,961.9,942.6,978.3,954.8,919.4,829.1,0,0,0,0,0,0,0.1,0,0,0,0,0,45,56,60,2,0,60,59,39,4.1,6.5,1.5,3.8,7.6,3.7,8.5,7.1,7.5,0.4,66.2,92.2,62.3,89.1,84.2,94.4,95.9,72.8,76.8,70.7,6.4,8.3,7.8,5.1,-1.6,9,"Winter"
10.5,2,3,6.4,1.1,2.5,0.5,3,2.5,1.9,19.5,4.1,7.2,10.8,3.1,8.7,1.3,4.8,4.9,3.8,69,14,45,11,5,19,5,13,27,33,1003.7,1006.3,1005.8,1013.4,1006.9,845.3,965.9,827.6,819.3,957.3,937.5,976.6,949.5,914.1,823.6,0,0.5,0.1,4.8,4.4,0,2.1,0.4,0,0.1,0,0,0,0,0,0,0,0,0,0,3.1,7.2,3.9,-0.9,6.6,5.3,2.9,5.7,5.5,-0.1,60.6,92.4,82.8,98.6,93.1,89.2,96.6,95.2,72.8,93.5,4.5,5.4,3.2,5.8,5.6,14,"Winter"
2.5,1,0.4,3.9,1.6,1.4,0.3,1,1,0.5,4.3,2.5,1.4,6.6,3.9,3.7,0.8,2.1,2.5,1.2,0,0,0,0,1,4,0,0,0,3,1005,1005.4,1005.3,1008.7,1006.4,848.3,967.6,831.8,822.7,956.9,938,973,950.2,915.8,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,10.5,1.7,4.8,9.6,9.1,10.6,11.1,11.4,2.9,62.8,76.9,71.7,66.6,85.4,63.4,91.1,58.6,39.1,73.7,8.4,9.7,16.1,9.4,9.8,3,"Spring"
0.6,1.2,0.6,5.1,0.3,0.6,0.9,1.5,0.5,0.8,1.8,2.8,1.1,6.7,0.8,1.4,1.9,2.7,1.2,1.6,105,105,234,246,171,116,219,195,159,171,1023.9,1023.2,1023.7,1023.1,1024.1,863.3,986.1,846.7,838,974.4,955.5,987.3,966.9,933.7,842,0,0,0,0,0,0,0,0,0,0,0,0,56,60,58,0,60,39,25,17,3.5,13.5,4.8,9.4,12.2,10.9,13.2,11.2,11.2,6.3,94.2,93.8,86.7,94.4,92.4,91.9,84.3,83.2,94.4,70.5,11.3,12.7,13.2,12.4,11.9,8,"Autumn"
4.1,0.8,1.1,5.2,0.6,0.7,1.3,0.6,0.6,0.8,7.4,1.8,1.7,6.2,1,1.6,2.4,1.8,1.3,1.4,0,0,0,0,0,2,0,0,0,2,1026.4,1026.6,1027.6,1030.1,1027.6,864.8,987.8,847.8,838.9,976.8,957.8,993.3,969,934.8,842.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,8.1,3.3,6.8,7.7,5.5,7.3,5.5,4.1,3.6,46.1,94.4,59.8,60.5,96.4,98,87,83.4,99.9,62.9,7.6,8.7,8.6,6.1,5.7,1,"Autumn"
0.9,1.7,2.4,4.1,1.3,1.1,3.4,2.6,2.7,3.5,1.6,4.3,4.1,7.1,3.8,2.7,7.8,8.4,6,7.7,49,83,124,56,101,44,183,170,21,161,1012,1010.8,1013.2,1011.6,1010.3,856.3,975.7,838.9,832.1,964.3,947.1,977.1,955.9,924.1,834.7,3.5,0,0.1,0,0,2,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,11.8,21.2,13.4,12,22.6,17.2,20.5,21.7,16.2,12.7,97.8,74,93.1,94.3,57.1,92.4,84.2,64.5,93.6,93.5,20.9,26.8,16.4,16.6,21.6,16,"Summer"
3.1,0.3,1.6,5.4,0.5,2,0.7,0.4,0.9,1,5.6,0.9,2.2,7.1,1.2,4.6,1.8,1,2,1.8,0,0,0,0,1,2,0,0,0,2,1023.1,1022.6,1022.5,1022.5,1022.9,859.4,984.4,842.6,833.3,972.8,953.2,986.2,964.2,930.4,838.2,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,4.9,6.2,-0.1,4.1,6.9,6.1,9.6,3.6,2.6,2.2,76.1,83,96.3,66,83.7,91.4,95.9,92.2,100,94.3,4.6,6.6,6,5.1,3.6,0,"Autumn"
6.7,2.4,1.2,11.4,0.7,1.4,0.5,2.4,1.7,1.3,16.1,5.6,1.7,14.3,3.4,3.1,1.2,4.4,4.6,1.9,196,228,332,287,250,93,273,162,191,125,1027,1028.4,1029.1,1029.9,1029.8,862,987.6,845.4,837,977.7,958.2,992.8,970.4,934.1,841.3,0,0,0,0,0,0,0,0,0,0,0,58,60,60,60,0,58,31,24,8,4.1,2.8,-4.5,3.1,3.4,1.5,5.5,2.2,2.8,-0.7,36,86.5,75.7,40.3,87.8,87.1,71.2,79,75.4,59.1,1.4,5.5,4.5,4,8.1,9,"Winter"
1.4,1.3,1.2,9.8,2.5,1.2,1.5,0.6,4.2,1.1,2.5,3.3,2,13.7,5.1,2.5,4.4,1.4,9.4,2.3,0,0,0,0,0,0,0,0,0,1,1013.5,1014.4,1014.9,1012.7,1015.8,858.2,976.8,842.2,834.4,967.2,948.6,978.2,960.2,926,838.1,0,0,0.2,0,6.2,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,11.6,18.3,11.5,12.1,19.2,16,21.1,17.2,17,11.8,94.4,92.3,95.3,100,87.7,92.2,76,91.1,72.7,90.3,18.8,18.2,23.5,13.8,9.1,2,"Summer"
